,playerid,web_name,element_type,now_cost,team,minutes_x,expected_goals.gw,expected_assists.gw,expected_goal_involvements.gw,expected_goals_conceded.gw,ExcludeDef,level_0,level_1,code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id,TeamID,OppTeam2,OppTeam,Teams.name,XGI_Weighted,XGC_Weighted,Minutes,AttackOpp_pergame,DefenceOpp_pergame
4163,157.0,Caicedo,3.0,49.0,6.0,82.8,0.004,0.018,0.022,1.236,N,Home,264,2444737,27,False,False,268,2025-02-25T20:15:00Z,0,False,False,17,,6,,[],2,4,116094,6,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.08392559999999999,0.5076192513368984
4164,157.0,Caicedo,3.0,49.0,6.0,82.8,0.004,0.018,0.022,1.236,N,Away,258,2444722,26,False,False,252,2025-02-22T17:30:00Z,0,False,False,6,,2,,[],4,3,116078,6,2,2.0,Aston Villa,0.6079978234920542,2.46961410384,493.6666666666667,0.05433151028448,0.751485309836179
4165,157.0,Caicedo,3.0,49.0,6.0,82.8,0.004,0.018,0.022,1.236,N,Away,355,2444825,36,False,False,356,2025-05-10T14:00:00Z,0,False,False,6,,15,,[],4,4,116182,6,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,0.05342881792248,0.9241681384686729
4166,157.0,Caicedo,3.0,49.0,6.0,82.8,0.004,0.018,0.022,1.236,N,Away,300,2444771,31,False,False,302,2025-04-05T14:00:00Z,0,False,False,6,,4,,[],4,3,116128,6,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,0.059282550606752,0.9351526422630987
4167,157.0,Caicedo,3.0,49.0,6.0,82.8,0.004,0.018,0.022,1.236,N,Home,364,2444834,37,False,False,365,2025-05-18T14:00:00Z,0,False,False,14,,6,,[],3,4,116191,6,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,0.05610214654132,0.9001249704912242
4168,157.0,Caicedo,3.0,49.0,6.0,82.8,0.004,0.018,0.022,1.236,N,Away,376,2444846,38,False,False,377,2025-05-25T15:00:00Z,0,False,False,6,,16,,[],4,4,116203,6,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.055029681713776,0.7595314466363103
4169,157.0,Caicedo,3.0,49.0,6.0,82.8,0.004,0.018,0.022,1.236,N,Home,294,2444765,30,False,False,296,2025-04-02T18:45:00Z,0,False,False,18,,6,,[],3,4,116122,6,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,0.047571611600127996,0.8217151255791136
4170,157.0,Caicedo,3.0,49.0,6.0,82.8,0.004,0.018,0.022,1.236,N,Home,344,2444814,35,False,False,345,2025-05-03T14:00:00Z,0,False,False,12,,6,,[],5,4,116171,6,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.03572473996475999,2.4772339685970484
4171,158.0,Casadei,3.0,44.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,277,2444742,28,False,False,273,2025-03-09T14:00:00Z,0,False,False,11,,6,,[],2,4,116099,6,11,11.0,Leicester,0.3367647058823529,3.0225999999999997,411.0,0.0,0.0
4172,158.0,Casadei,3.0,44.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,333,2444803,34,False,False,334,2025-04-26T14:00:00Z,0,False,False,8,,6,,[],2,4,116160,6,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,0.0,0.0
4173,158.0,Casadei,3.0,44.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,286,2444751,29,False,False,281,2025-03-16T13:30:00Z,0,False,False,6,,1,,[],4,4,116107,6,1,1.0,Arsenal,0.8605699107051294,0.898801838828,444.54545454545456,0.0,0.0
4174,158.0,Casadei,3.0,44.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,324,2444794,33,False,False,325,2025-04-19T14:00:00Z,0,False,False,6,,9,,[],4,3,116151,6,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.0,0.0
4175,158.0,Casadei,3.0,44.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,312,2444783,32,False,False,314,2025-04-12T14:00:00Z,0,False,False,10,,6,,[],2,4,116140,6,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.0,0.0
4176,158.0,Casadei,3.0,44.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,264,2444737,27,False,False,268,2025-02-25T20:15:00Z,0,False,False,17,,6,,[],2,4,116094,6,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.0,0.0
4177,158.0,Casadei,3.0,44.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,258,2444722,26,False,False,252,2025-02-22T17:30:00Z,0,False,False,6,,2,,[],4,3,116078,6,2,2.0,Aston Villa,0.6079978234920542,2.46961410384,493.6666666666667,0.0,0.0
4178,158.0,Casadei,3.0,44.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,355,2444825,36,False,False,356,2025-05-10T14:00:00Z,0,False,False,6,,15,,[],4,4,116182,6,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,0.0,0.0
4179,158.0,Casadei,3.0,44.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,300,2444771,31,False,False,302,2025-04-05T14:00:00Z,0,False,False,6,,4,,[],4,3,116128,6,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,0.0,0.0
4180,158.0,Casadei,3.0,44.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,364,2444834,37,False,False,365,2025-05-18T14:00:00Z,0,False,False,14,,6,,[],3,4,116191,6,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,0.0,0.0
4181,158.0,Casadei,3.0,44.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,376,2444846,38,False,False,377,2025-05-25T15:00:00Z,0,False,False,6,,16,,[],4,4,116203,6,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.0,0.0
4182,158.0,Casadei,3.0,44.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,294,2444765,30,False,False,296,2025-04-02T18:45:00Z,0,False,False,18,,6,,[],3,4,116122,6,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,0.0,0.0
4183,158.0,Casadei,3.0,44.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,344,2444814,35,False,False,345,2025-05-03T14:00:00Z,0,False,False,12,,6,,[],5,4,116171,6,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.0,0.0
4184,161.0,Chukwuemeka,3.0,47.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,277,2444742,28,False,False,273,2025-03-09T14:00:00Z,0,False,False,11,,6,,[],2,4,116099,6,11,11.0,Leicester,0.3367647058823529,3.0225999999999997,411.0,0.0,0.0
4185,161.0,Chukwuemeka,3.0,47.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,333,2444803,34,False,False,334,2025-04-26T14:00:00Z,0,False,False,8,,6,,[],2,4,116160,6,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,0.0,0.0
4186,161.0,Chukwuemeka,3.0,47.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,286,2444751,29,False,False,281,2025-03-16T13:30:00Z,0,False,False,6,,1,,[],4,4,116107,6,1,1.0,Arsenal,0.8605699107051294,0.898801838828,444.54545454545456,0.0,0.0
4187,161.0,Chukwuemeka,3.0,47.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,324,2444794,33,False,False,325,2025-04-19T14:00:00Z,0,False,False,6,,9,,[],4,3,116151,6,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.0,0.0
4188,161.0,Chukwuemeka,3.0,47.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,312,2444783,32,False,False,314,2025-04-12T14:00:00Z,0,False,False,10,,6,,[],2,4,116140,6,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.0,0.0
4189,161.0,Chukwuemeka,3.0,47.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,264,2444737,27,False,False,268,2025-02-25T20:15:00Z,0,False,False,17,,6,,[],2,4,116094,6,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.0,0.0
4190,161.0,Chukwuemeka,3.0,47.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,258,2444722,26,False,False,252,2025-02-22T17:30:00Z,0,False,False,6,,2,,[],4,3,116078,6,2,2.0,Aston Villa,0.6079978234920542,2.46961410384,493.6666666666667,0.0,0.0
4191,161.0,Chukwuemeka,3.0,47.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,355,2444825,36,False,False,356,2025-05-10T14:00:00Z,0,False,False,6,,15,,[],4,4,116182,6,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,0.0,0.0
4192,161.0,Chukwuemeka,3.0,47.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,300,2444771,31,False,False,302,2025-04-05T14:00:00Z,0,False,False,6,,4,,[],4,3,116128,6,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,0.0,0.0
4193,161.0,Chukwuemeka,3.0,47.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,364,2444834,37,False,False,365,2025-05-18T14:00:00Z,0,False,False,14,,6,,[],3,4,116191,6,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,0.0,0.0
4194,161.0,Chukwuemeka,3.0,47.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,376,2444846,38,False,False,377,2025-05-25T15:00:00Z,0,False,False,6,,16,,[],4,4,116203,6,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.0,0.0
4195,161.0,Chukwuemeka,3.0,47.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,294,2444765,30,False,False,296,2025-04-02T18:45:00Z,0,False,False,18,,6,,[],3,4,116122,6,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,0.0,0.0
4196,161.0,Chukwuemeka,3.0,47.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,344,2444814,35,False,False,345,2025-05-03T14:00:00Z,0,False,False,12,,6,,[],5,4,116171,6,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.0,0.0
4197,162.0,Colwill,2.0,44.0,6.0,72.0,0.032,0.006,0.038,1.2639999999999998,N,Home,277,2444742,28,False,False,273,2025-03-09T14:00:00Z,0,False,False,11,,6,,[],2,4,116099,6,11,11.0,Leicester,0.3367647058823529,3.0225999999999997,411.0,0.11485879999999998,0.425670588235294
4198,162.0,Colwill,2.0,44.0,6.0,72.0,0.032,0.006,0.038,1.2639999999999998,N,Home,333,2444803,34,False,False,334,2025-04-26T14:00:00Z,0,False,False,8,,6,,[],2,4,116160,6,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,0.066820745253888,0.8736234727433445
4199,162.0,Colwill,2.0,44.0,6.0,72.0,0.032,0.006,0.038,1.2639999999999998,N,Away,286,2444751,29,False,False,281,2025-03-16T13:30:00Z,0,False,False,6,,1,,[],4,4,116107,6,1,1.0,Arsenal,0.8605699107051294,0.898801838828,444.54545454545456,0.034154469875464,1.0877603671312834
4200,162.0,Colwill,2.0,44.0,6.0,72.0,0.032,0.006,0.038,1.2639999999999998,N,Away,324,2444794,33,False,False,325,2025-04-19T14:00:00Z,0,False,False,6,,9,,[],4,3,116151,6,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.033289104169952004,0.9868780717441787
4201,162.0,Colwill,2.0,44.0,6.0,72.0,0.032,0.006,0.038,1.2639999999999998,N,Home,312,2444783,32,False,False,314,2025-04-12T14:00:00Z,0,False,False,10,,6,,[],2,4,116140,6,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.1202852,0.3283921568627451
4202,162.0,Colwill,2.0,44.0,6.0,72.0,0.032,0.006,0.038,1.2639999999999998,N,Home,264,2444737,27,False,False,268,2025-02-25T20:15:00Z,0,False,False,17,,6,,[],2,4,116094,6,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.1449624,0.51911871657754
4203,162.0,Colwill,2.0,44.0,6.0,72.0,0.032,0.006,0.038,1.2639999999999998,N,Away,258,2444722,26,False,False,252,2025-02-22T17:30:00Z,0,False,False,6,,2,,[],4,3,116078,6,2,2.0,Aston Villa,0.6079978234920542,2.46961410384,493.6666666666667,0.09384533594592,0.7685092488939564
4204,162.0,Colwill,2.0,44.0,6.0,72.0,0.032,0.006,0.038,1.2639999999999998,N,Away,355,2444825,36,False,False,356,2025-05-10T14:00:00Z,0,False,False,6,,15,,[],4,4,116182,6,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,0.09228614004791999,0.9451039862656977
4205,162.0,Colwill,2.0,44.0,6.0,72.0,0.032,0.006,0.038,1.2639999999999998,N,Away,300,2444771,31,False,False,302,2025-04-05T14:00:00Z,0,False,False,6,,4,,[],4,3,116128,6,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,0.102397132866208,0.9563373299519067
4206,162.0,Colwill,2.0,44.0,6.0,72.0,0.032,0.006,0.038,1.2639999999999998,N,Home,364,2444834,37,False,False,365,2025-05-18T14:00:00Z,0,False,False,14,,6,,[],3,4,116191,6,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,0.09690370766228,0.9205161510525138
4207,162.0,Colwill,2.0,44.0,6.0,72.0,0.032,0.006,0.038,1.2639999999999998,N,Away,376,2444846,38,False,False,377,2025-05-25T15:00:00Z,0,False,False,6,,16,,[],4,4,116203,6,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.09505126841470402,0.77673766063778
4208,162.0,Colwill,2.0,44.0,6.0,72.0,0.032,0.006,0.038,1.2639999999999998,N,Home,294,2444765,30,False,False,296,2025-04-02T18:45:00Z,0,False,False,18,,6,,[],3,4,116122,6,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,0.082169147309312,0.8403300313365691
4209,162.0,Colwill,2.0,44.0,6.0,72.0,0.032,0.006,0.038,1.2639999999999998,N,Home,344,2444814,35,False,False,345,2025-05-03T14:00:00Z,0,False,False,12,,6,,[],5,4,116171,6,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.06170636903003999,2.5333525374649426
4210,163.0,Cucurella,2.0,51.0,6.0,90.0,0.22400000000000003,0.06999999999999999,0.294,1.436,N,Home,277,2444742,28,False,False,273,2025-03-09T14:00:00Z,0,False,False,11,,6,,[],2,4,116099,6,11,11.0,Leicester,0.3367647058823529,3.0225999999999997,411.0,0.8886443999999999,0.4835941176470588
4211,163.0,Cucurella,2.0,51.0,6.0,90.0,0.22400000000000003,0.06999999999999999,0.294,1.436,N,Home,333,2444803,34,False,False,334,2025-04-26T14:00:00Z,0,False,False,8,,6,,[],2,4,116160,6,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,0.516981555385344,0.9925026161862681
4212,163.0,Cucurella,2.0,51.0,6.0,90.0,0.22400000000000003,0.06999999999999999,0.294,1.436,N,Away,286,2444751,29,False,False,281,2025-03-16T13:30:00Z,0,False,False,6,,1,,[],4,4,116107,6,1,1.0,Arsenal,0.8605699107051294,0.898801838828,444.54545454545456,0.264247740615432,1.2357783917725658
4213,163.0,Cucurella,2.0,51.0,6.0,90.0,0.22400000000000003,0.06999999999999999,0.294,1.436,N,Away,324,2444794,33,False,False,325,2025-04-19T14:00:00Z,0,False,False,6,,9,,[],4,3,116151,6,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.257552542788576,1.1211684422663297
4214,163.0,Cucurella,2.0,51.0,6.0,90.0,0.22400000000000003,0.06999999999999999,0.294,1.436,N,Home,312,2444783,32,False,False,314,2025-04-12T14:00:00Z,0,False,False,10,,6,,[],2,4,116140,6,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.9306276,0.37307843137254904
4215,163.0,Cucurella,2.0,51.0,6.0,90.0,0.22400000000000003,0.06999999999999999,0.294,1.436,N,Home,264,2444737,27,False,False,268,2025-02-25T20:15:00Z,0,False,False,17,,6,,[],2,4,116094,6,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,1.1215511999999999,0.5897582887700534
4216,163.0,Cucurella,2.0,51.0,6.0,90.0,0.22400000000000003,0.06999999999999999,0.294,1.436,N,Away,258,2444722,26,False,False,252,2025-02-22T17:30:00Z,0,False,False,6,,2,,[],4,3,116078,6,2,2.0,Aston Villa,0.6079978234920542,2.46961410384,493.6666666666667,0.72606654652896,0.8730848745345898
4217,163.0,Cucurella,2.0,51.0,6.0,90.0,0.22400000000000003,0.06999999999999999,0.294,1.436,N,Away,355,2444825,36,False,False,356,2025-05-10T14:00:00Z,0,False,False,6,,15,,[],4,4,116182,6,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,0.71400329405496,1.0737099084474224
4218,163.0,Cucurella,2.0,51.0,6.0,90.0,0.22400000000000003,0.06999999999999999,0.294,1.436,N,Away,300,2444771,31,False,False,302,2025-04-05T14:00:00Z,0,False,False,6,,4,,[],4,3,116128,6,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,0.792230449017504,1.086471840040299
4219,163.0,Cucurella,2.0,51.0,6.0,90.0,0.22400000000000003,0.06999999999999999,0.294,1.436,N,Home,364,2444834,37,False,False,365,2025-05-18T14:00:00Z,0,False,False,14,,6,,[],3,4,116191,6,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,0.74972868559764,1.0457762602147231
4220,163.0,Cucurella,2.0,51.0,6.0,90.0,0.22400000000000003,0.06999999999999999,0.294,1.436,N,Away,376,2444846,38,False,False,377,2025-05-25T15:00:00Z,0,False,False,6,,16,,[],4,4,116203,6,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.735396655629552,0.8824329752182376
4221,163.0,Cucurella,2.0,51.0,6.0,90.0,0.22400000000000003,0.06999999999999999,0.294,1.436,N,Home,294,2444765,30,False,False,296,2025-04-02T18:45:00Z,0,False,False,18,,6,,[],3,4,116122,6,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,0.6357297186562559,0.9546787381323683
4222,163.0,Cucurella,2.0,51.0,6.0,90.0,0.22400000000000003,0.06999999999999999,0.294,1.436,N,Home,344,2444814,35,False,False,345,2025-05-03T14:00:00Z,0,False,False,12,,6,,[],5,4,116171,6,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.4774124340745199,2.8780808890820078
4223,164.0,D.D.Fofana,4.0,54.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,277,2444742,28,False,False,273,2025-03-09T14:00:00Z,0,False,False,11,,6,,[],2,4,116099,6,11,11.0,Leicester,0.3367647058823529,3.0225999999999997,411.0,0.0,0.0
4224,164.0,D.D.Fofana,4.0,54.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,333,2444803,34,False,False,334,2025-04-26T14:00:00Z,0,False,False,8,,6,,[],2,4,116160,6,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,0.0,0.0
4225,164.0,D.D.Fofana,4.0,54.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,286,2444751,29,False,False,281,2025-03-16T13:30:00Z,0,False,False,6,,1,,[],4,4,116107,6,1,1.0,Arsenal,0.8605699107051294,0.898801838828,444.54545454545456,0.0,0.0
4226,164.0,D.D.Fofana,4.0,54.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,324,2444794,33,False,False,325,2025-04-19T14:00:00Z,0,False,False,6,,9,,[],4,3,116151,6,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.0,0.0
4227,164.0,D.D.Fofana,4.0,54.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,312,2444783,32,False,False,314,2025-04-12T14:00:00Z,0,False,False,10,,6,,[],2,4,116140,6,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.0,0.0
4228,164.0,D.D.Fofana,4.0,54.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,264,2444737,27,False,False,268,2025-02-25T20:15:00Z,0,False,False,17,,6,,[],2,4,116094,6,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.0,0.0
4229,164.0,D.D.Fofana,4.0,54.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,258,2444722,26,False,False,252,2025-02-22T17:30:00Z,0,False,False,6,,2,,[],4,3,116078,6,2,2.0,Aston Villa,0.6079978234920542,2.46961410384,493.6666666666667,0.0,0.0
4230,164.0,D.D.Fofana,4.0,54.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,355,2444825,36,False,False,356,2025-05-10T14:00:00Z,0,False,False,6,,15,,[],4,4,116182,6,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,0.0,0.0
4231,164.0,D.D.Fofana,4.0,54.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,300,2444771,31,False,False,302,2025-04-05T14:00:00Z,0,False,False,6,,4,,[],4,3,116128,6,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,0.0,0.0
4232,164.0,D.D.Fofana,4.0,54.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,364,2444834,37,False,False,365,2025-05-18T14:00:00Z,0,False,False,14,,6,,[],3,4,116191,6,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,0.0,0.0
4233,164.0,D.D.Fofana,4.0,54.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,376,2444846,38,False,False,377,2025-05-25T15:00:00Z,0,False,False,6,,16,,[],4,4,116203,6,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.0,0.0
4234,164.0,D.D.Fofana,4.0,54.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,294,2444765,30,False,False,296,2025-04-02T18:45:00Z,0,False,False,18,,6,,[],3,4,116122,6,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,0.0,0.0
4235,164.0,D.D.Fofana,4.0,54.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,344,2444814,35,False,False,345,2025-05-03T14:00:00Z,0,False,False,12,,6,,[],5,4,116171,6,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.0,0.0
4236,165.0,Deivid,4.0,49.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,277,2444742,28,False,False,273,2025-03-09T14:00:00Z,0,False,False,11,,6,,[],2,4,116099,6,11,11.0,Leicester,0.3367647058823529,3.0225999999999997,411.0,0.0,0.0
4237,165.0,Deivid,4.0,49.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,333,2444803,34,False,False,334,2025-04-26T14:00:00Z,0,False,False,8,,6,,[],2,4,116160,6,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,0.0,0.0
4238,165.0,Deivid,4.0,49.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,286,2444751,29,False,False,281,2025-03-16T13:30:00Z,0,False,False,6,,1,,[],4,4,116107,6,1,1.0,Arsenal,0.8605699107051294,0.898801838828,444.54545454545456,0.0,0.0
4239,165.0,Deivid,4.0,49.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,324,2444794,33,False,False,325,2025-04-19T14:00:00Z,0,False,False,6,,9,,[],4,3,116151,6,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.0,0.0
4240,165.0,Deivid,4.0,49.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,312,2444783,32,False,False,314,2025-04-12T14:00:00Z,0,False,False,10,,6,,[],2,4,116140,6,10,10.0,Ipswich,0.25980392156862747,3.1654,406.6666666666667,0.0,0.0
4241,165.0,Deivid,4.0,49.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,264,2444737,27,False,False,268,2025-02-25T20:15:00Z,0,False,False,17,,6,,[],2,4,116094,6,17,17.0,Southampton,0.4106951871657754,3.8147999999999995,448.09090909090907,0.0,0.0
4242,165.0,Deivid,4.0,49.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,258,2444722,26,False,False,252,2025-02-22T17:30:00Z,0,False,False,6,,2,,[],4,3,116078,6,2,2.0,Aston Villa,0.6079978234920542,2.46961410384,493.6666666666667,0.0,0.0
4243,165.0,Deivid,4.0,49.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,355,2444825,36,False,False,356,2025-05-10T14:00:00Z,0,False,False,6,,15,,[],4,4,116182,6,15,15.0,Newcastle,0.7477088498937483,2.42858263284,448.6363636363636,0.0,0.0
4244,165.0,Deivid,4.0,49.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,300,2444771,31,False,False,302,2025-04-05T14:00:00Z,0,False,False,6,,4,,[],4,3,116128,6,4,4.0,Brentford,0.7565959888860022,2.694661391216,411.6666666666667,0.0,0.0
4245,165.0,Deivid,4.0,49.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,364,2444834,37,False,False,365,2025-05-18T14:00:00Z,0,False,False,14,,6,,[],3,4,116191,6,14,14.0,Man Utd,0.7282564486174953,2.55009757006,411.1666666666667,0.0,0.0
4246,165.0,Deivid,4.0,49.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Away,376,2444846,38,False,False,377,2025-05-25T15:00:00Z,0,False,False,6,,16,,[],4,4,116203,6,16,16.0,Nott'm Forest,0.6145076429096362,2.5013491688080003,448.27272727272725,0.0,0.0
4247,165.0,Deivid,4.0,49.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,294,2444765,30,False,False,296,2025-04-02T18:45:00Z,0,False,False,18,,6,,[],3,4,116122,6,18,18.0,Spurs,0.6648180627662732,2.162345981824,411.6666666666667,0.0,0.0
4248,165.0,Deivid,4.0,49.0,6.0,0.0,0.0,0.0,0.0,0.0,N,Home,344,2444814,35,False,False,345,2025-05-03T14:00:00Z,0,False,False,12,,6,,[],5,4,116171,6,12,12.0,Liverpool,2.0042346024247966,1.6238518165799998,690.2,0.0,0.0
4249,166.0,Dewsbury-Hall,3.0,55.0,6.0,20.2,0.044,0.028000000000000004,0.072,0.292,N,Home,277,2444742,28,False,False,273,2025-03-09T14:00:00Z,0,False,False,11,,6,,[],2,4,116099,6,11,11.0,Leicester,0.3367647058823529,3.0225999999999997,411.0,0.21762719999999997,0.09833529411764705
4250,166.0,Dewsbury-Hall,3.0,55.0,6.0,20.2,0.044,0.028000000000000004,0.072,0.292,N,Home,333,2444803,34,False,False,334,2025-04-26T14:00:00Z,0,False,False,8,,6,,[],2,4,116160,6,8,8.0,Everton,0.6911578107146714,1.7584406645759998,493.3333333333333,0.12660772784947197,0.20181808072868404
4251,166.0,Dewsbury-Hall,3.0,55.0,6.0,20.2,0.044,0.028000000000000004,0.072,0.292,N,Away,286,2444751,29,False,False,281,2025-03-16T13:30:00Z,0,False,False,6,,1,,[],4,4,116107,6,1,1.0,Arsenal,0.8605699107051294,0.898801838828,444.54545454545456,0.064713732395616,0.2512864139258978
4252,166.0,Dewsbury-Hall,3.0,55.0,6.0,20.2,0.044,0.028000000000000004,0.072,0.292,N,Away,324,2444794,33,False,False,325,2025-04-19T14:00:00Z,0,False,False,6,,9,,[],4,3,116151,6,9,9.0,Fulham,0.7807579681520402,0.876029057104,411.4166666666667,0.063074092111488,0.22798132670039573
